,id,name,latitude,longitude,leisure,shop,tourism,railway,amenity,rating,reviews,price,url,price_cat
6045,2623487676,Blue Inc,51.3646084,-0.1945513,,clothes,,,,,,,,
6046,2623487677,New Look,51.3650755,-0.1947942,,clothes,,,,,,,,
6047,2623487681,Peacocks,51.3625432,-0.1929403,,clothes,,,,,,,,
6048,2623487690,Patisserie Valerie,51.3633016,-0.192975,,,,,cafe,,,,,
6049,2623487691,Caffè Nero,51.3636888,-0.1935107,,,,,cafe,,,,,
6050,2623487695,Gallery Gifts,51.3647184,-0.1938352,,,artwork,,,,,,,
6051,2624082363,Redemption Roasters,51.5168321,-0.1189284,,,,,cafe,,,,,
6052,2624165040,Patisserie Deux Amis,51.5266637,-0.1242588,,,,,cafe,,,,,
6053,2624195137,London Pub,51.5238854,-0.1273035,,,,,bar,,,,,
6054,2624665870,Golden Boy of Pye Corner,51.5172436,-0.1015864,,,artwork,,,,,,,
6055,2625208550,The Southgate Club,51.6326823,-0.1289146,,,,,bar,,,,,
6056,2625341780,Best Kebab,51.5393494,-0.2514468,,,,,fast_food,,,,,
6057,2625341781,Big Ben Fish Bar,51.5398368,-0.2530299,,,,,fast_food,,,,,
6058,2625341784,Royal Chicken,51.5457049,-0.2729811,,,,,fast_food,,,,,
6059,2625341787,The Palace Tandoori Restaurant,51.5390483,-0.2504104,,,,,restaurant,,,,,
6060,2625341788,Theeba Fried Chicken,51.5399646,-0.2532462,,,,,fast_food,,,,,
6061,2625352974,King's Pizza,51.5355068,-0.2437484,,,,,fast_food,,,,,
6062,2625944377,Footstool,51.4960107,-0.1268358,,,,,restaurant,,,,,
6063,2626187867,Mr Haddock,51.5283931,-0.1437369,,,,,fast_food,,,,,
6064,2626207035,SKYLINE fresh food,51.5286112,-0.1433735,,,,,bar,,,,,
6065,2627107095,Poppins Restaurant,51.3618476,-0.1921738,,,,,restaurant,4.5,552.0,€,http://maps.google.com/?q=Poppins Restaurant+68-70 High Street Sutton SM1 1EZ,1.0
6066,2627107096,Finnigans Fish & Grill,51.3615945,-0.1920572,,,,,restaurant,4.2,192.0,€€,http://maps.google.com/?q=Finnigans Fish & Grill+56 High Street Sutton SM1 1EZ,2.0
6067,2627107097,Greggs,51.3618988,-0.1921976,,,,,fast_food,,,,,
6068,2627107102,Tiempo Lounge,51.3622684,-0.1928248,,,,,restaurant,,,,,
6069,2627120349,Kokoro,51.3647761,-0.1935663,,,,,restaurant,4.2,607.0,€,http://maps.google.com/?q=Kokoro+162 High Street Sutton SM1 1LX,1.0
6070,2627120354,Costa,51.3652577,-0.1937636,,,,,cafe,,,,,
6071,2627120355,Peckish Cafe,51.3657046,-0.1935703,,,,,cafe,,,,,
6072,2629051041,Abshar,51.5895874,0.0814565,,,,,restaurant,4.2,224.0,€€,http://maps.google.com/?q=Abshar+43 High Street London IG6 2AD,2.0
6073,2629051051,Buy Labels,51.5898079,0.0815896,,clothes,,,,,,,,
6074,2629051081,New Lotus House,51.5873714,0.0853529,,,,,fast_food,,,,,
6075,2629051108,Thayakam,51.5899385,0.0816685,,,,,restaurant,,,,,
6076,2629340890,Candie,51.5893311,0.0812735,,clothes,,,,,,,,
6077,2629340899,Chicks,51.5888611,0.0812345,,,,,fast_food,,,,,
6078,2629340903,Choice,51.589204,0.0814864,,clothes,,,,,,,,
6079,2629340906,Domino's,51.5897185,0.0818448,,,,,fast_food,,,,,
6080,2629340931,Kebabish Original,51.5890924,0.0814023,,,,,restaurant,3.5,112.0,,http://maps.google.com/?q=Kebabish Original+22 High Street Ilford IG6 2DF,
6081,2629340948,Maison Fraise,51.5896705,0.0818117,,,,,cafe,,,,,
6082,2629340952,Marino's Cafe,51.589139,0.0814361,,,,,cafe,,,,,
6083,2629340967,Pizza Hut,51.5886865,0.0811078,,,,,restaurant,2.3,251.0,€€,http://maps.google.com/?q=Pizza Hut+4 High Street Ilford IG6 2DF,2.0
6084,2629340980,Subway,51.5896273,0.0817818,,,,,fast_food,,,,,
6085,2629340989,Yosi's Bagels,51.5895192,0.0814155,,,,,fast_food,,,,,
6086,2629341036,Oriental Chef,51.5894234,0.081641,,,,,fast_food,,,,,
6087,2629974048,Gap Outlet,51.5561662,-0.2838751,,clothes,,,,,,,,
6088,2629976894,Guess,51.5564807,-0.283326,,clothes,,,,,,,,
6089,2629987579,H&M,51.5570841,-0.2846683,,clothes,,,,,,,,
6090,2631068145,Lee & Wrangler,51.5565809,-0.2840921,,clothes,,,,,,,,
6091,2631068590,Religion,51.5566543,-0.2834296,,clothes,,,,,,,,
6092,2631069472,M&S,51.5570373,-0.2848503,,clothes,,,,,,,,
6093,2631073422,Nike,51.5567473,-0.2829462,,clothes,,,,,,,,
6094,2631075288,Phase Eight,51.556661,-0.2838319,,clothes,,,,,,,,
6095,2631081352,Replay,51.5565709,-0.2832579,,clothes,,,,,,,,
6096,2631287028,Skopes,51.5561657,-0.2841267,,clothes,,,,,,,,
6097,2631289824,Superdry,51.5563291,-0.2836358,,clothes,,,,,,,,
6098,2631291602,Tog 24,51.5566476,-0.2837512,,clothes,,,,,,,,
6099,2632761624,Coach & Horses,51.3945675,-0.5068774,,,,,bar,,,,,
6100,2632761630,All Bar One,51.519909,-0.0793085,,,,,bar,,,,,
6101,2632761639,My Pasta Bar,51.52112,-0.0791943,,,,,cafe,,,,,
6102,2632761641,Pret A Manger,51.5208561,-0.0794619,,,,,fast_food,,,,,
6103,2632761642,Tsuru,51.5210136,-0.0793126,,,,,cafe,,,,,
6104,2632781272,Barley Mow,51.4025766,-0.4584406,,,,,bar,,,,,
6105,2633868729,Bokays,51.3693114,-0.4994497,,,,,fast_food,,,,,
6106,2634321183,Zaal,51.3630925,-0.5066853,,,,,restaurant,4.3,184.0,€€,http://maps.google.com/?q=Zaal+5 Ongar Parade Addlestone KT15 1JH,2.0
6107,2636979676,Dartmouth Arms,51.5585343,-0.1436626,,,,,bar,,,,,
6108,2638420409,Codfellas,51.450349,0.0830349,,,,,fast_food,,,,,
6109,2639055571,Pizza Hut,51.4903793,0.0122891,,,,,restaurant,3.6,751.0,€€,http://maps.google.com/?q=Pizza Hut+61B Bugsby's Way  SE10 0QJ,2.0
6110,2639055574,Nando's,51.4902046,0.0127666,,,,,restaurant,,,,,
6111,2639079549,Pizza Union,51.5177171,-0.0773817,,,,,fast_food,,,,,
6112,2639537232,Dhaba@49,51.5251707,-0.1972515,,,,,restaurant,4.5,883.0,€€,http://maps.google.com/?q=Dhaba@49+49 Chippenham Road London W9 2AH,2.0
6113,2641884743,The Big Catch,51.4067505,-0.0284254,,,,,fast_food,,,,,
6114,2641978068,La Bonne Heure,51.453934,-0.1405172,,,,,restaurant,4.3,114.0,€€,http://maps.google.com/?q=La Bonne Heure+31 Abbeville Road  SW4 9LA,2.0
6115,2642856998,Agent Provocateur,51.5134366,-0.0870246,,clothes,,,,,,,,
6116,2642857004,Brasserie Blanc,51.5143849,-0.0864373,,,,,restaurant,4.4,610.0,€€,http://maps.google.com/?q=Brasserie Blanc+60 Threadneedle Street London EC2R 8HP,2.0
6117,2642857018,Gucci,51.513462,-0.0866015,,clothes,,,,,,,,
6118,2642857073,Panino Gusto,51.5137835,-0.0863464,,,,,restaurant,,,,,
6119,2642857075,Pretty Ballerinas,51.5137425,-0.0874832,,clothes,,,,,,,,
6120,2642857080,Smythson,51.5134557,-0.0866743,,clothes,,,,,,,,
6121,2642857205,George Peabody,51.5139087,-0.086572,,,artwork,,,,,,,
6122,2642857238,Tossed,51.5113198,-0.0873492,,,,,cafe,,,,,
6123,2642857241,yen,51.5114607,-0.0871213,,,,,,,,,,
6124,2642895015,Cafe Manon,51.5166023,-0.0878151,,,,,cafe,,,,,
6125,2642895027,One Moorgate Place,51.5163838,-0.0878586,,,,,restaurant,,,,,
6126,2642895032,Starbucks,51.5160723,-0.0872808,,,,,cafe,,,,,
6127,2642895034,Re-Style,51.5156457,-0.0882823,,,,,,,,,,
6128,2642895044,itsu,51.5158032,-0.087801,,,,,fast_food,,,,,
6129,2645677288,Apollo Banana Leaf,51.4240789,-0.1721335,,,,,restaurant,4.1,522.0,€,http://maps.google.com/?q=Apollo Banana Leaf+190 Tooting High Street  SW17 0SF,1.0
6130,2645677297,Dee Light Bakery,51.4381726,-0.1555445,,,,,cafe,,,,,
6131,2645677309,Afters,51.4346262,-0.161405,,,,,restaurant,,,,,
6132,2645677312,Meza,51.426329,-0.1661765,,,,,restaurant,,,,,
6133,2645677316,Rick's Cafe,51.4249355,-0.1640552,,,,,restaurant,,,,,
6134,2645677324,The French Cafe,51.4381455,-0.1554111,,,,,restaurant,,,,,
6135,2645677328,Goldfinch,51.4248152,-0.1634805,,,,,bar,,,,,
6136,2645677340,Meza,51.4364495,-0.160824,,,,,restaurant,4.5,369.0,,http://maps.google.com/?q=Meza+34 Trinity Road  SW17 7RE,
6137,2645846876,The Kitchen Table,51.430387,-0.1557094,,,,,cafe,,,,,
6138,2645908215,Harvester Croxley Green,51.65149,-0.4305498,,,,,restaurant,3.9,1428.0,€€,http://maps.google.com/?q=Harvester Croxley Green+ Watford Road Croxley Green WD3 3RX,2.0
6139,2647760605,Brix Fashion Tailoring & Textile,51.5511374,-0.2983536,,clothes,,,,,,,,
6140,2651676121,Cafe Des Negociants,51.4970333,-0.1454073,,,,,cafe,,,,,
6141,2652166784,Thyme at the Tavern,51.3917572,-0.5026565,,,,,bar,,,,,
6142,2652271846,Nando's,51.4648591,-0.1150117,,,,,restaurant,4.0,1646.0,€€,http://maps.google.com/?q=Nando's+   SW9 9SP,2.0
6143,2652399072,The Fox & Firkin,51.4568373,-0.0142552,,,,,bar,,,,,
6144,2654838338,Desi Bites,51.5520492,-0.3012024,,,,,fast_food,,,,,
6145,2655991154,Cabana,51.5570974,-0.2825841,,,,,restaurant,,,,,
6146,2656000111,Caffè Nero,51.556405,-0.2841012,,,,,cafe,,,,,
6147,2656011324,Chaboba,51.5565459,-0.2837565,,,,,restaurant,,,,,
6148,2656018404,Coast to Coast,51.5562808,-0.2841159,,,,,restaurant,,,,,
6149,2656022640,Costa,51.5560979,-0.2837875,,,,,cafe,,,,,
6150,2656025406,Frankie & Benny's,51.5564859,-0.2840703,,,,,restaurant,,,,,
6151,2656026963,Handmade Burger,51.5564992,-0.2836144,,,,,restaurant,,,,,
6152,2656029813,JRC Global Buffet,51.5564133,-0.2839228,,,,,restaurant,3.4,1701.0,€€,"http://maps.google.com/?q=JRC Global Buffet+Unit 95, Level 2 Wembley Park Boulevard London HA9 0FD",2.0
6153,2656032992,Las Iguanas,51.5562708,-0.2837834,,,,,restaurant,4.1,1566.0,€€,"http://maps.google.com/?q=Las Iguanas+Unit 97, Level 2 Wembley Park Boulevard London HA9 0TG",2.0
6154,2656101080,Nando's,51.5565076,-0.2837378,,,,,restaurant,,,,,
6155,2656104052,Ping Pong,51.5562974,-0.2840006,,,,,restaurant,3.6,248.0,€€,"http://maps.google.com/?q=Ping Pong+Unit 68-70, First Floor Wembley Park Boulevard London HA9 0FD",2.0
6156,2656112452,PizzaExpress,51.5564709,-0.2840489,,,,,restaurant,4.1,1184.0,€€,"http://maps.google.com/?q=PizzaExpress+Unit 99, Level 2 Wembley Park Boulevard London HA9 0FD",2.0
6157,2656123247,Pret a Manger,51.5561758,-0.2837032,,,,,cafe,,,,,
6158,2656128504,Prezzo,51.5566343,-0.283314,,,,,restaurant,,,,,
6159,2656132517,Starbucks,51.5562708,-0.2839792,,,,,cafe,,,,,
6160,2656135811,Subway,51.5574393,-0.2844617,,,,,fast_food,,,,,
6161,2656138506,TGI Friday's,51.5572008,-0.282415,,,,,restaurant,3.4,2016.0,€€,http://maps.google.com/?q=TGI Friday's+Unit 1 - 3 Wembley Park Boulevard London HA9 0TG,2.0
6162,2656145792,Wagamama,51.5567394,-0.2841213,,,,,restaurant,4.2,1055.0,€€,http://maps.google.com/?q=Wagamama+ Wembley Park Boulevard London HA9 0FD,2.0
6163,2656156144,Zizzi,51.5562424,-0.2838236,,,,,restaurant,3.8,654.0,€€,http://maps.google.com/?q=Zizzi+ Wembley Park Boulevard London HA9 0FD,2.0
6165,2657526581,Pret A Manger,51.5186801,-0.1372272,,,,,fast_food,,,,,
6166,2657527815,Dragon's Den,51.5186276,-0.1373813,,,,,restaurant,5.0,28.0,,http://maps.google.com/?q=Dragon's Den+36A Berners Street London W1T 3LY,
6167,2659475639,McDonald's,51.5109861,-0.1338613,,,,,fast_food,,,,,
6168,2660331337,Pret A Manger,51.5189332,-0.0895644,,,,,fast_food,,,,,
6169,2663943029,Costa,51.5191308,-0.0888951,,,,,cafe,,,,,
6170,2664047165,Fancy Dress Watford,51.6642851,-0.4015655,,clothes,,,,,,,,
6171,2664108831,Eagle London,51.4862934,-0.1192937,,,,,bar,,,,,
6172,2664132506,Kennington Lane Cafe,51.4860687,-0.1210729,,,,,cafe,,,,,
6173,2666268946,Motown Desserts,51.5170203,-0.0641429,,,,,cafe,,,,,
6174,2666957572,Al Forno,51.464375,-0.2369295,,,,,restaurant,4.5,522.0,€€,http://maps.google.com/?q=Al Forno+349-351 Upper Richmond Road London SW15 5QJ,2.0
6175,2666979356,Mamma's Pizza,51.4644297,-0.2374536,,,,,restaurant,3.4,53.0,€,http://maps.google.com/?q=Mamma's Pizza+365 Upper Richmond Road London SW15 5QJ,1.0
6176,2670344081,King's Cross St Pancras Underground Station,51.5308697,-0.1238157,,,,subway_entrance,,,,,,
6177,2670373063,High Road Brasserie,51.4929091,-0.2547498,,,,,restaurant,4.1,376.0,€€,http://maps.google.com/?q=High Road Brasserie+162-166 Chiswick High Road London W4 1PR,2.0
6178,2672877536,Lullingstone Park Golf Course,51.3603594,0.1644856,,,,,restaurant,4.3,290.0,,http://maps.google.com/?q=Lullingstone Park Golf Course+ Parkgate Road  BR6 7PX,
6179,2673685170,Cable Street Mural,51.5109264,-0.0586168,,,artwork,,,,,,,
6180,2675054125,Juggling Figure,51.5271931,-0.0827873,,,artwork,,,,,,,
6181,2676715144,Den London,51.48673,-0.2211518,,,,,cafe,,,,,
6182,2676715145,Pizza Express,51.4865802,-0.2210188,,,,,restaurant,,,,,
6183,2677882674,Sea World,51.6736767,-0.3864157,,,,,fast_food,,,,,
6184,2677882680,Tudor Café,51.673224,-0.3855994,,,,,cafe,,,,,
6185,2680863313,Secrets Dress Agency,51.3722208,-0.4571759,,clothes,,,,,,,,
6186,2681302751,Pret A Manger,51.5223058,-0.1073604,,,,,fast_food,,,,,
6187,2684055013,The Ship,51.4810866,0.0802208,,,,,bar,,,,,
6188,2686818516,Pico Bar,51.487631,-0.122749,,,,,bar,,,,,
6189,2686829285,Casa Madeira,51.4886245,-0.1226368,,,,,cafe,,,,,
6190,2686831352,Ashtar,51.4883499,-0.1226612,,,,,bar,,,,,
6191,2686843329,Embankment Bar,51.487298,-0.122843,,,,,bar,,,,,
6192,2686939766,Costa,51.5840184,-0.0725657,,,,,cafe,,,,,
6193,2687082145,Hillmarton Tandoori,51.5528988,-0.123142,,,,,fast_food,,,,,
6194,2688373745,Puccino's,51.3619611,-0.4571647,,,,,cafe,,,,,
6195,2691031052,The Frying Squad,51.4515359,-0.0066541,,,,,restaurant,4.2,104.0,€,http://maps.google.com/?q=The Frying Squad+194 Hither Green Lane London SE13 6QB,1.0
6196,2694538562,Kei Loong,51.5147241,-0.319734,,,,,restaurant,,,,,
6197,2694538575,Tai Hing Fish Bar,51.5142343,-0.3197957,,,,,fast_food,,,,,
6198,2694538590,Cafe Lemoo,51.5142776,-0.3197553,,,,,cafe,,,,,
6199,2697247696,Canning Town,51.5146712,0.0083,,,,subway_entrance,,,,,,
6200,2699697771,Town and Country Club,51.6577154,-0.4014882,,,,,bar,,,,,
6201,2701067793,Wagamama,51.5008223,0.0057321,,,,,restaurant,,,,,
6202,2701069023,Subway,51.5007571,0.0058147,,,,,fast_food,,,,,
6203,2706043733,Ottoman,51.4842666,-0.2196124,,,,,restaurant,,,,,
6204,2707248117,Amici,51.4874736,-0.1118903,,,,,restaurant,,,,,
6205,2707255755,Kennington Tandoori,51.4881075,-0.111081,,,,,restaurant,4.0,473.0,€€,http://maps.google.com/?q=Kennington Tandoori+313 Kennington Road  SE11 4QE,2.0
6206,2707257754,Happy Family,51.488154,-0.11107,,,,,restaurant,3.6,103.0,,http://maps.google.com/?q=Happy Family+311 Kennington Road  SE11 4QE,
6207,2707259895,Kuma,51.4882661,-0.1110593,,,,,restaurant,4.8,253.0,,http://maps.google.com/?q=Kuma+305 Kennington Road  SE11 4QE,
6208,2707300706,Cafe 303,51.4883145,-0.11105,,,,,cafe,,,,,
6209,2707328020,Sugar Pot,51.4836614,-0.1110819,,,,,cafe,,,,,
6210,2709945660,Bromley Millennium Rock,51.3518108,0.0748298,,,attraction,,,,,,,
6211,2712539206,Papa John's,51.4086464,-0.1218265,,,,,fast_food,,,,,
6212,2712539245,Creams,51.4102621,-0.1227677,,,,,restaurant,,,,,
6213,2712539252,Pizza Hut,51.4093755,-0.1219401,,,,,restaurant,,,,,
6214,2713224951,Granary Square Brasserie,51.5357914,-0.1256467,,,,,restaurant,4.2,1700.0,€€€,http://maps.google.com/?q=Granary Square Brasserie+1-3 Stable Street London N1C 4AB,3.0
6215,2714086083,Linis Cafe,51.6118267,-0.0756002,,,,,cafe,,,,,
6216,2714325413,Doodle Bar,51.4797782,-0.1684617,,,,,bar,,,,,
6217,2715357855,Royal Tandoori,51.4547232,-0.0370402,,,,,fast_food,,,,,
6218,2715362372,Wing's Welcome,51.4546689,-0.0375434,,,,,fast_food,,,,,
6219,2715374743,Yard Sale Pizza,51.454576,-0.037142,,,,,fast_food,,,,,
6220,2715374746,Jerk Garden,51.4539818,-0.0380291,,,,,fast_food,,,,,
6221,2715374748,TR Spice,51.4547561,-0.0374842,,,,,fast_food,,,,,
6222,2715374750,EXP Chinese,51.4540661,-0.0379733,,,,,fast_food,,,,,
6223,2715385285,Wings of Kings,51.4528665,-0.0384487,,,,,fast_food,,,,,
6224,2715385286,Spring Way,51.4533434,-0.0380353,,,,,fast_food,,,,,
6225,2715385290,Babur to go,51.4529118,-0.0384123,,,,,fast_food,,,,,
6226,2715385293,Nandi Nandi,51.4485805,-0.0408838,,,,,cafe,,,,,
6227,2715385295,McLarens Cafe Bar & Grill,51.448542,-0.0407014,,,,,restaurant,,,,,
6228,2715438328,Malaysian Deli,51.455765,-0.036688,,,,,restaurant,4.7,387.0,€,http://maps.google.com/?q=Malaysian Deli+338 Brockley Road London SE4 2BT,1.0
6229,2715441595,Maxin Chicken,51.455801,-0.036639,,,,,fast_food,,,,,
6230,2715448315,The Shapla,51.456035,-0.036084,,,,,fast_food,,,,,
6231,2715476181,Paraphernalia,51.45585,-0.036241,,,,,,,,,,
6232,2720828849,T.M.Lewin,51.4390894,0.2689804,,clothes,,,,,,,,
6233,2720828850,Charles Tyrwhitt,51.4391275,0.2690809,,clothes,,,,,,,,
6234,2720828851,Jacques Vert,51.4389325,0.2693181,,clothes,,,,,,,,
6235,2720828858,Sweaty Betty,51.4391767,0.2691888,,clothes,,,,,,,,
6236,2720828861,Jack Wills,51.4390193,0.2694237,,clothes,,,,,,,,
6237,2720828864,The White Company,51.4389947,0.2695319,,clothes,,,,,,,,
6238,2723896695,Olympic Rings,51.5488938,-0.0166157,,,artwork,,,,,,,
6239,2727229945,Mimi's Deli,51.4808228,-0.1111369,,,,,cafe,,,,,
6240,2733558748,Neuvo Bar & Grill,51.5697301,0.1252891,,,,,bar,,,,,
6241,2736265341,Tally Ho,51.3035676,0.0904301,,,,,bar,,,,,
6242,2736321581,The Cock Tavern,51.4864323,-0.1115456,,,,,bar,,,,,
6243,2736779276,Gezi Park,51.5796884,0.0243095,,,,,restaurant,,,,,
6244,2737653447,The Folly,51.5111185,-0.0858916,,,,,bar,,,,,
6245,2738325807,Morley's,51.4652654,-0.1142356,,,,,fast_food,,,,,
6246,2738840351,Astronomy Café,51.476838,-0.0006877,,,,,cafe,,,,,
6247,2738840352,Statue of Yuri Gagarin,51.4767651,-0.000651,,,artwork,,,,,,,
6248,2738841125,Shepherd Gate,51.4779136,-0.0013801,,,,,,,,,,
6249,2739053219,Assado,51.5010223,-0.1083201,,,,,restaurant,3.5,23.0,€€,http://maps.google.com/?q=Assado+157 Waterloo Road London SE1 8XA,2.0
6250,2742410319,The Oval Tandoori,51.4786191,-0.1122057,,,,,restaurant,3.8,85.0,,http://maps.google.com/?q=The Oval Tandoori+64A-66 Brixton Road London SW9 6BP,
6251,2742410320,SW9 Sushi Bar,51.4788905,-0.112134,,,,,restaurant,4.3,205.0,€€,http://maps.google.com/?q=SW9 Sushi Bar+62 Brixton Road  SW9 6BS,2.0
6252,2743771141,Sponge Kitchens Ltd,51.3993899,-0.0185052,,,,,cafe,,,,,
6253,2743771142,Parc Franglais,51.3997406,-0.0185123,,,,,cafe,,,,,
6254,2749842102,Baranis,51.5145487,-0.1114035,,,,,bar,,,,,
6255,2749842109,Restaurant Brasserie Blanc,51.5144168,-0.1113579,,,,,restaurant,,,,,
6256,2749844993,Cafe Fresh,51.5221732,-0.0463128,,,,,cafe,,,,,
6257,2751689732,Palace Grill,51.4812562,-0.113207,,,,,fast_food,,,,,
6258,2751689733,Oval Snack and Cafe Bar,51.4818054,-0.1127182,,,,,cafe,,,,,
6259,2752147049,LEON,51.4975727,-0.1363236,,,,,fast_food,,,,,
6260,2753767385,Cable Cafe,51.4806846,-0.1111974,,,,,cafe,,,,,
6261,2753773339,Nando's,51.4861019,-0.1222293,,,,,restaurant,3.9,1568.0,€€,http://maps.google.com/?q=Nando's+Arch 56 South Lambeth Road  SW8 1SS,2.0
6262,2753773340,Dirty Burger,51.4859699,-0.1222561,,,,,restaurant,4.0,1030.0,€€,http://maps.google.com/?q=Dirty Burger+Arch 54 South Lambeth Road  SW8 1SS,2.0
6263,2754368660,Alec's Restaurant and Grill,51.6543201,0.2578445,,,,,restaurant,,,,,
6265,2754581096,Barbican Foodhall,51.5196883,-0.093761,,,,,cafe,,,,,
6266,2758638125,Maneeya,51.365897,-0.1594868,,,,,restaurant,,,,,
6267,2763549316,The Bathurst Deli,51.5128707,-0.1747825,,,,,cafe,,,,,
6268,2764261389,Capitan Corelli,51.4745571,-0.1553092,,,,,cafe,,,,,
6269,2766493528,The Thirsty Scholar,51.5238136,-0.1449335,,,,,bar,,,,,
6270,2766801639,Maximini,51.5134088,-0.1711585,,,,,restaurant,4.0,333.0,€€€,http://maps.google.com/?q=Maximini+31-33 Sussex Place London W2 2TH,3.0
6271,2766801640,Noorjahan II,51.5134556,-0.171552,,,,,restaurant,4.2,410.0,€€,http://maps.google.com/?q=Noorjahan II+26 Sussex Place London W2 2TH,2.0
6272,2768944961,Pret A Manger,51.5051235,-0.0201357,,,,,fast_food,,,,,
6273,2769268430,Warisan Cafe,51.5142718,-0.1748431,,,,,cafe,,,,,
6274,2774081861,Fujiyama,51.4613391,-0.1116745,,,,,restaurant,3.6,101.0,€,http://maps.google.com/?q=Fujiyama+5-7 Vining Street  SW9 8QA,1.0
6275,2776368720,Pret A Manger,51.5651594,-0.1058857,,,,,fast_food,,,,,
6276,2778336240,Pret A Manger,51.5234169,-0.1438336,,,,,fast_food,,,,,
6277,2778336241,itsu,51.5235008,-0.143699,,,,,fast_food,,,,,
6278,2778336243,Kibele Restaurant & Bar,51.5218467,-0.1436982,,,,,restaurant,4.5,1474.0,€€,http://maps.google.com/?q=Kibele Restaurant & Bar+175-177 Great Portland Street London W1W 5PJ,2.0
6279,2778358255,Starbucks,51.521384,-0.1434842,,,,,cafe,,,,,
6280,2778386161,Infinity Motorcycles,51.5217278,-0.1436342,,clothes,,,,,,,,
6281,2779057310,Wox Noodle Bar,51.5151235,-0.1760591,,,,,fast_food,,,,,
6282,2779057323,Lolita,51.5151002,-0.1760267,,,,,fast_food,,,,,
6283,2779266668,Great American Bagel Company,51.5163491,-0.1762975,,,,,fast_food,,,,,
6284,2779266679,The Pasty Shop,51.5165484,-0.1759392,,,,,fast_food,,,,,
6285,2780044087,Mumbai Central,51.3249336,0.1553449,,,,,restaurant,4.4,229.0,€€,http://maps.google.com/?q=Mumbai Central+ London Road Halstead TN14 7AA,2.0
6286,2780655595,Paralympic Agitos,51.5460347,-0.0177373,,,artwork,,,,,,,
6287,2782322520,The Lucky Pig,51.5208478,-0.1421156,,,,,bar,,,,,
6288,2783857128,Vout-O-Reeneés,51.5113749,-0.071961,,,,,bar,,,,,
6289,2784434263,Green Plaque: Don Arden and Small Faces,51.5124517,-0.138123,,,,,,,,,,
6290,2784434266,Green Plaque: John Stephen,51.5123217,-0.137853,,,,,,,,,,
6291,2785097042,Pret A Manger,51.4968485,-0.1393424,,,,,,,,,,
6292,2785099213,Benugo,51.4975955,-0.1361253,,,,,restaurant,4.0,91.0,€€,http://maps.google.com/?q=Benugo+54 Victoria Street London SW1E 6AN,2.0
6293,2789274129,The Gazebo,51.4100223,-0.3082897,,,,,bar,,,,,
6294,2790237846,Communion,51.4739829,-0.0902021,,,,,bar,,,,,
6295,2791243229,Firecracker,51.4949656,-0.1270808,,,,,restaurant,4.0,491.0,€€,http://maps.google.com/?q=Firecracker+44 Horseferry Road London SW1P 2AF,2.0
6296,2791460436,The Hub Cafe,51.5376104,-0.0357247,,,,,cafe,,,,,
6297,2793892943,Pod,51.5128315,-0.0845788,,,,,fast_food,,,,,
6298,2793904913,Piazza Italiana,51.5144903,-0.0840663,,,,,restaurant,,,,,
6299,2793904914,Burger & Lobster,51.5143246,-0.085187,,,,,restaurant,,,,,
6300,2797818439,Thomas Sheraton,51.5145768,-0.1349039,,,,,,,,,,
6301,2800561600,Union Chiswick,51.4956911,-0.2754222,,,,,bar,,,,,
6302,2800890154,PizzaExpress,51.4474679,-0.3273867,,,,,restaurant,4.0,470.0,€€,http://maps.google.com/?q=PizzaExpress+21 York Street Twickenham TW1 3JZ,2.0
6303,2802443626,Papa Del's,51.5774492,-0.1469927,,,,,restaurant,,,,,
6304,2803507779,The Copper Box Arena,51.5446357,-0.019849,,,,,cafe,,,,,
6305,2804067229,Lokma Turkish Grill & Bar,51.5433515,-0.0081908,,,,,restaurant,,,,,
6306,2804067230,COS,51.5440701,-0.0082176,,clothes,,,,,,,,
6307,2804067231,Big Easy Bar-B-Q and Crabshack,51.5431877,-0.0089166,,,,,restaurant,,,,,
6308,2804067272,#MyE20,51.5462866,-0.0086233,,,artwork,,,,,,,
6309,2807538166,Riverside Vegetaria,51.4069453,-0.3081078,,,,,restaurant,4.3,414.0,€€,http://maps.google.com/?q=Riverside Vegetaria+64 High Street Royal Borough of Kingston upon Thames KT1 1HN,2.0
6310,2808228603,Zizzi,51.5079536,-0.0948275,,,,,restaurant,3.9,1056.0,€€,http://maps.google.com/?q=Zizzi+Unit 4 Riverside House Southwark Bridge Road London SE1 9HA,2.0
6311,2808877100,Cafe de Fred,51.498504,-0.1984565,,,,,cafe,,,,,
6312,2808877310,Le Monde,51.4976466,-0.1979376,,,,,cafe,,,,,
6313,2808877311,Sichwan Popo,51.497733,-0.1976346,,,,,restaurant,4.6,304.0,,http://maps.google.com/?q=Sichwan Popo+35 Earl's Court Road  ,
6314,2809384384,Hawksmoor,51.5214145,-0.0758804,,,,,restaurant,4.6,2468.0,,http://maps.google.com/?q=Hawksmoor+157a Commercial Street London E1 6BJ,
6315,2821074816,Laxeiro,51.529869,-0.0687868,,,,,restaurant,4.5,524.0,€€,http://maps.google.com/?q=Laxeiro+93 Columbia Road London E2 7RG,2.0
6316,2823668217,Ideal,51.5151402,-0.1222601,,,,,cafe,,,,,
6317,2824354983,Theo's Simple Italian,51.4920037,-0.1917009,,,,,restaurant,4.0,203.0,€€,http://maps.google.com/?q=Theo's Simple Italian+34-44 Barkston Gardens London SW5 0EW,2.0
